Hour,DayOfWeek,TransactionType_refund,Amount_scaled,IsFraud
6,0,1.0,-1.4111829355542769,0
0,2,1.0,1.3215791197637736,0
9,5,0.0,1.4665380259748189,0
23,5,1.0,0.5213621418832566,0
10,2,0.0,-0.1426035861160762,0
9,4,0.0,0.9130680197790946,0
1,0,0.0,1.486407566612863,0
5,6,1.0,-1.1209046150675737,0
4,2,0.0,0.7013804573778287,0
17,2,1.0,-0.11808903772245341,0
5,5,0.0,0.7224771120050327,0
12,0,1.0,0.4756053490671056,0
8,0,1.0,1.2977647889571857,0
1,3,0.0,0.553981188883255,0
7,2,0.0,-0.7131075983647225,0
20,1,1.0,0.552975926010779,0
23,4,1.0,-1.0015417814439869,0
13,4,1.0,0.019423990384873017,0
3,2,1.0,0.7009090237548745,0
1,2,1.0,-0.8939647883942574,0
18,0,1.0,-0.6179473350019212,0
16,1,0.0,1.2254205263758922,0
19,5,0.0,-0.5785410304008604,0
12,5,0.0,0.6433663903648664,0
15,2,0.0,-1.242596885416346,0
6,3,1.0,-1.6703466369259976,0
6,5,1.0,-1.6642803954541594,0
1,0,0.0,-0.19459300874157884,0
20,3,0.0,-1.1030733315640675,0
1,1,0.0,-0.9709263273415442,0
8,2,1.0,-0.49084051083657093,0
22,3,1.0,0.6840691374290517,0
1,4,1.0,-0.34336498102063695,0
7,4,1.0,0.20050996437848861,0
21,1,1.0,1.6816226836003145,0
12,2,0.0,0.8200916033461549,0
14,6,1.0,1.720093053802863,0
12,5,0.0,0.94947240145752,0
21,2,0.0,-1.1062832399085942,0
19,3,1.0,-1.0205239176152934,0
17,4,0.0,-0.11157216116985035,0
1,2,0.0,1.676956877302546,0
21,1,0.0,-0.6522094668348634,0
11,1,0.0,-0.28379795619088416,0
16,0,0.0,-0.46646461939087586,0
5,2,0.0,0.2995318237410771,0
10,2,0.0,-1.5286461689912536,0
21,2,1.0,-1.303959517721763,0
18,1,0.0,-0.4654940207553817,0
5,5,1.0,0.024062065293055632,0
4,4,0.0,-0.48628563009714487,0
8,5,0.0,0.016553791562768774,0
9,0,0.0,-0.10223361572691753,0
12,0,0.0,0.10190407585968322,0
9,0,0.0,-1.3388040087360016,0
22,2,1.0,-1.5513512442144195,0
2,6,1.0,-0.18960135861618035,1
16,6,1.0,-0.9592098152416509,0
9,2,1.0,0.8983773161461516,0
23,5,0.0,-0.6453667464546298,1
0,3,0.0,1.3372057577952288,0
23,1,1.0,-0.6908184939853398,0
10,5,1.0,-0.9157131306767219,0
10,5,0.0,-1.349986691586373,0
8,6,0.0,-0.5114102690616495,0
3,3,0.0,0.5972421566367069,0
18,3,0.0,-0.03803544883637848,0
7,5,0.0,-1.5406677263765878,0
14,2,1.0,-1.4346852882280272,0
0,5,1.0,-1.257897679620171,0
6,3,0.0,-0.9210583560193359,0
20,3,0.0,0.8115642010485994,0
4,5,0.0,-0.933364160147922,0
11,1,1.0,1.287719093079822,0
8,5,0.0,-0.32008447946357094,0
22,5,1.0,0.3215158828350188,0
6,3,1.0,1.60229704369086,0
13,3,0.0,-1.7143563521982592,0
21,6,1.0,-1.201034465275009,0
22,6,1.0,1.3803696656851308,0
5,0,0.0,-0.46618730549502035,0
10,4,0.0,0.5852829948779401,0
2,5,1.0,-0.681459150000218,0
11,2,0.0,1.3196171239505963,0
10,3,1.0,0.3817345953200321,0
0,0,1.0,-0.2598588341311614,0
17,3,1.0,0.6136314078817645,0
13,0,0.0,-0.8549536560947905,0
8,2,0.0,1.15272962142478,0
1,6,1.0,1.1211158372972572,0
11,0,0.0,0.03655505630134412,0
19,1,1.0,1.1907978864783382,0
22,5,1.0,1.2274102535786557,0
1,5,0.0,0.9756023032945008,0
3,1,1.0,0.6931165032813359,0
7,4,0.0,1.0100238906175598,0
17,4,0.0,1.181500938119784,0
18,2,1.0,0.7494597540717691,0
1,5,1.0,0.5472632597561564,0
18,4,0.0,0.8370632137725091,0
3,1,0.0,-0.12548638589439787,0
16,1,0.0,-1.4884217883974191,0
11,3,0.0,1.5033098485652527,0
23,2,1.0,-0.010304059250832429,0
10,3,1.0,0.5162595661995161,0
6,6,1.0,-0.7276319136601522,0
2,1,1.0,0.6714166909306464,0
11,0,0.0,0.7818292185654978,0
17,0,0.0,-0.9927786623349545,0
23,4,0.0,1.4534141458534595,0
19,2,1.0,0.1941178790790204,0
5,1,0.0,1.432248162752291,0
18,2,1.0,-0.1731358460497624,0
3,3,1.0,1.2877468244694075,0
18,6,0.0,-1.3380067312854174,0
14,5,0.0,1.5774358529274175,0
9,2,0.0,-0.792828410575771,0
6,5,0.0,0.18756633828943495,0
6,0,1.0,0.2160880724781693,0
20,0,0.0,1.3957397883629197,0
16,3,0.0,-1.6083947125918876,0
23,5,0.0,-1.1611497942035973,0
7,1,1.0,1.4969246961131815,0
21,5,1.0,1.0899734867926894,0
1,6,0.0,-1.0723122876663005,0
23,4,0.0,-0.1686433609369039,0
7,4,0.0,-0.8265359146170022,0
3,0,0.0,0.3154427085157844,0
18,1,0.0,0.8484053521129976,0
3,4,1.0,-1.1061723143502522,0
10,2,0.0,-1.4777382705595874,0
3,2,1.0,1.5670712460698197,0
4,1,0.0,1.0129564850662314,0
8,0,0.0,0.989883968931057,1
1,5,1.0,1.2704493702154231,0
11,1,0.0,-0.7818953102316695,0
12,1,1.0,0.8400096739159735,0
20,0,1.0,0.638568859966567,0
2,1,0.0,0.6871403888256509,0
8,5,0.0,0.6050208114154527,0
20,0,1.0,-0.47811180301680517,0
21,5,0.0,1.0451526283750505,0
23,2,0.0,-1.3903358634333425,0
14,3,1.0,0.617603929439894,0
1,4,0.0,1.3227785023633483,0
11,6,0.0,-1.2704253348654415,0
1,5,1.0,0.13892548095638727,0
23,4,0.0,-0.7284014597211511,0
7,1,0.0,1.043509543542107,0
6,2,1.0,0.8747709707614554,0
19,4,0.0,1.6910305575172107,0
13,5,1.0,-1.5310934641221778,0
23,0,1.0,1.2743040333678137,0
2,3,0.0,0.09694015712387058,0
21,0,0.0,-0.48854573834836684,0
9,1,1.0,-1.336786550143653,0
18,4,0.0,-0.3812044621101145,0
14,0,1.0,1.2072980632817383,0
1,2,0.0,-1.6106686865379025,0
10,5,0.0,0.7111557722067336,0
13,3,0.0,0.921470630823515,0
23,6,1.0,-0.5122352779018197,0
9,0,0.0,0.1124836009865692,0
11,3,1.0,-1.3298606355946632,0
14,0,1.0,1.2750250494970379,0
18,0,0.0,-0.807089277670138,0
22,1,1.0,0.10752661509815278,0
19,0,0.0,1.2235001276470936,0
6,2,0.0,-1.2725606518635286,0
23,0,0.0,0.13410021916850223,0
23,2,1.0,-0.8872884563515372,0
8,0,1.0,-0.46036371368205575,0
0,3,0.0,1.089647642965059,0
21,2,1.0,0.41984445745796867,0
8,6,1.0,-0.5167416287094708,0
18,1,0.0,0.5936786730749642,1
7,6,0.0,-0.3070091292739859,0
3,3,1.0,1.2925096906307247,0
14,6,0.0,1.2503787770028836,0
12,1,1.0,1.269471838732532,0
12,3,0.0,-1.2456057411863777,0
23,0,0.0,0.012747658342152728,0
19,0,1.0,-1.0740801637523791,0
11,6,1.0,-0.07165282586145685,0
12,4,1.0,0.6092221169376629,0
6,0,0.0,0.27867088592535033,0
11,0,1.0,0.35349710787454985,0
4,6,0.0,1.5623499769928808,0
7,5,0.0,-1.3304845918603379,0
0,2,1.0,-0.060976240871021554,0
6,4,1.0,1.4643957761293358,0
2,1,1.0,0.0945621904669098,0
15,5,0.0,0.2671484935525557,0
13,5,0.0,-1.5841782766363095,0
16,1,0.0,-1.506412527391042,0
9,5,0.0,-0.20627485660449005,0
20,4,1.0,0.18297679331302716,0
16,4,0.0,-1.264927586880107,0
21,0,0.0,-0.2815447807870585,0
17,1,1.0,0.43184521630111367,0
19,1,0.0,-1.7198125030992153,0
15,4,1.0,0.545439920890907,0
1,2,0.0,-1.725580632133009,0
19,6,1.0,-1.2185121735612994,0
1,2,0.0,-0.03553269092628286,0
23,0,1.0,-0.7499487494291205,0
21,3,0.0,0.874098484564006,0
5,3,0.0,-1.0897761302577982,0
17,3,0.0,1.0527371634266973,0
16,1,0.0,1.6530385537850125,0
3,6,0.0,-0.587685456116694,0
16,1,1.0,0.446771636745534,0
17,5,0.0,1.136083854826056,0
19,1,0.0,-1.5463457283942283,0
13,4,0.0,-0.9542666950480273,0
13,0,1.0,0.5495996293287388,0
20,3,1.0,-0.2797769047009799,0
6,2,1.0,-0.9470565337557854,1
7,0,0.0,0.056715776530036045,0
22,0,1.0,1.3168023879076631,0
2,3,1.0,-0.48473960512775066,0
12,1,0.0,-0.20447924912882584,0
7,1,0.0,1.552921304533795,0
18,6,0.0,-1.5707840154664907,0
12,2,0.0,0.9409172677703793,0
8,2,0.0,0.8652868355231987,0
8,1,1.0,-1.4125417736439685,0
7,1,1.0,-1.5304417764669176,0
23,6,0.0,-0.8435699206699239,0
3,6,0.0,0.27519059653236433,0
12,2,1.0,-1.6166032039092093,0
22,5,0.0,-0.6513913908420897,0
19,6,1.0,1.5982413279639736,0
19,0,1.0,-0.13501905106442932,0
23,0,0.0,1.2868039572234984,0
22,0,0.0,0.08687366270431739,0
16,0,0.0,-1.5813219435089985,0
2,3,0.0,1.7252788236553598,0
17,5,0.0,1.3636684363072362,0
6,5,1.0,-0.723576197933266,0
14,6,1.0,-0.6214692214792855,0
13,5,0.0,1.350627750354633,0
16,6,1.0,0.3891804734237511,0
14,3,1.0,-0.7856737120627002,0
19,1,0.0,-0.6382883092629191,0
16,2,0.0,0.4615801987842157,0
11,6,0.0,1.0222880976617676,0
16,6,1.0,1.3963706774759908,0
14,2,1.0,1.653565450187138,0
22,2,1.0,-0.6260171693713151,0
7,3,1.0,0.2040249180084567,0
12,3,0.0,1.6291063645726866,0
19,5,1.0,1.2264812520275399,0
13,0,0.0,0.9427128752460432,0
0,3,0.0,-0.25946366182956726,0
21,2,0.0,-1.7067995485361978,0
2,2,1.0,-0.005665984342649813,0
2,3,1.0,0.5361360396849562,0
15,5,0.0,0.028519886168932047,0
6,6,1.0,1.2908111430186102,0
16,5,1.0,-1.5832076780008155,0
0,0,1.0,-1.001202071921564,0
0,4,0.0,0.07283464672663469,0
9,6,1.0,-1.602175948477329,0
7,6,0.0,-0.7450610920146679,0
14,3,1.0,-1.3035712782675655,0
9,3,1.0,-0.931499224198294,0
20,1,1.0,-1.6546784018101641,0
6,5,1.0,0.15179977857147714,0
18,3,1.0,0.8884078815901476,0
14,2,1.0,-0.624616734197245,1
21,1,1.0,-0.15465287489099605,0
12,5,0.0,-0.8198526497268857,0
4,4,1.0,-0.5078051884155286,0
22,5,0.0,-0.046888694961564045,0
4,3,1.0,1.3110065274842841,0
13,2,0.0,-0.5008030125451782,0
13,6,1.0,-0.5758302870688731,0
11,3,0.0,-0.65179349599108,0
0,3,0.0,-0.08849271218727967,0
8,3,1.0,0.8092001000864317,0
14,1,0.0,0.17600928167965857,0
14,5,1.0,-0.3501245072321138,0
3,4,0.0,1.040680941804381,0
1,1,1.0,1.6164608509216771,0
14,0,0.0,-1.615736597984661,0
8,1,0.0,0.5158990581349039,0
7,4,0.0,-1.4329590092263271,0
23,2,1.0,0.7747438485263909,0
4,5,1.0,-1.6427053743566047,0
6,5,0.0,0.5559362518490361,0
15,5,0.0,-1.723375986660958,0
12,3,1.0,-0.3617716908580431,0
9,1,0.0,1.3255932384062814,0
3,4,0.0,-1.0781497451740578,0
11,4,1.0,1.0753937087180883,0
17,6,1.0,-0.9086901562641824,0
6,5,0.0,0.9214983622131004,0
3,5,0.0,-0.7884468510212548,1
23,1,0.0,0.11676810067753596,0
20,6,1.0,-0.09105093287654602,0
10,1,1.0,-0.4744235282019276,0
20,0,1.0,-0.27624808537621903,0
20,2,0.0,0.466696640162749,0
13,5,1.0,-1.430754363754276,0
16,5,1.0,0.08029439052514642,0
8,1,1.0,0.844647748824156,0
11,2,1.0,0.3053623484014384,0
18,3,0.0,0.5151572434634905,0
15,1,1.0,0.6236771037591287,0
9,1,1.0,-0.26736017501405174,0
11,6,1.0,-0.36853121706951997,0
20,4,1.0,-1.644327660647359,0
9,1,0.0,-1.4853436041534236,0
0,5,0.0,0.40557665751620525,0
4,6,1.0,0.20535602470856296,0
8,3,1.0,-1.4601149724779727,0
9,2,0.0,0.8866677368936549,0
7,0,0.0,-0.2630479439334991,0
10,1,1.0,-1.5853083307619207,0
7,5,0.0,-1.0488792634665143,0
5,2,0.0,0.781565770364435,0
10,3,0.0,-1.2533566645755378,0
10,5,1.0,1.2668512224166981,0
19,0,1.0,1.2371786355601637,0
20,3,1.0,-1.6578259145281236,0
3,5,1.0,0.0978067630484189,0
22,3,1.0,-0.5013368417947,0
11,2,1.0,0.5475128422624264,0
17,0,1.0,-0.6501296126159475,0
14,4,1.0,0.18134757417487637,0
9,4,1.0,0.3529840771672171,0
9,5,0.0,-0.3309690498758978,0
3,4,0.0,-1.6674695052564972,0
20,0,0.0,-0.3180115580920514,0
9,5,0.0,1.4597438355263606,0
6,2,1.0,-0.2153291553041708,0
13,2,1.0,-1.7275148965566007,0
17,6,0.0,1.340193815023071,0
22,5,1.0,-0.4665200821700469,0
10,2,1.0,1.5383415264591942,0
19,2,1.0,0.8514280735778219,0
11,2,0.0,0.8719978318029007,0
20,6,0.0,0.3833083516790119,0
23,0,1.0,-1.0687765354941434,0
18,6,1.0,0.9441271761149059,0
0,1,0.0,-0.8148679324488837,0
4,2,0.0,0.7550198976836711,0
2,4,1.0,-1.678159955941725,0
2,5,0.0,0.702461981571665,0
21,4,0.0,-1.0241844610405852,0
22,1,1.0,1.299095895657292,0
21,3,1.0,1.0282087493382817,0
11,5,1.0,-0.6100785532070225,0
4,3,1.0,0.4554446288384137,0
12,5,1.0,-1.341050251292431,0
12,1,1.0,1.6512845433937269,0
16,2,1.0,0.45353116295701085,0
20,6,0.0,-1.0818449528363319,0
13,2,0.0,0.8247019468647521,0
9,3,1.0,1.4797312345701428,0
3,0,0.0,0.9916657107119284,0
9,2,0.0,1.62382353485664,0
7,4,1.0,-1.2158291616188979,0
19,5,1.0,1.146808969748266,0
22,6,0.0,-1.3303182035228245,0
10,5,1.0,-0.3929833698365752,0
15,5,1.0,-0.7567013427932009,0
13,5,0.0,-1.0622180618571617,0
13,5,1.0,-0.10197016752585476,0
7,5,1.0,1.1065360592226565,0
3,1,1.0,1.7155936358426083,0
13,2,0.0,-1.515813468460542,0
1,4,0.0,-0.6440356397545236,0
4,1,1.0,-0.5072020306920431,0
10,3,0.0,-0.1432344752291476,0
23,4,1.0,-1.6483556449846597,0
12,2,0.0,1.5019787418651471,0
20,5,1.0,-1.0530736361413278,0
12,1,0.0,-0.9097578147632259,0
8,6,0.0,1.1022584923790861,0
8,6,1.0,-1.3696482468025253,0
22,4,0.0,0.21708640250324868,0
15,5,1.0,-1.5685724371470433,0
23,1,1.0,-0.23478272509843132,0
2,1,1.0,-0.26864275178238317,0
1,6,1.0,1.6510765579718352,0
10,4,1.0,0.5061168104586025,0
9,5,1.0,-1.494217648820798,0
1,3,0.0,0.7628262838520025,0
6,2,0.0,0.19172604672726687,0
9,6,0.0,0.96539715192702,0
9,6,0.0,-0.3305461461847183,0
16,0,1.0,1.712168809228793,0
6,4,1.0,0.44801261642948714,0
5,1,1.0,-0.9037609017653516,0
23,6,1.0,-0.5355227123062819,0
0,4,0.0,0.32484364958528444,0
23,1,0.0,-0.7337605507585578,0
21,4,0.0,0.2042537019725374,0
0,4,1.0,0.5933250978577485,0
5,5,1.0,0.8466374760269189,0
3,4,1.0,1.7071494277138093,0
4,4,0.0,-0.8147708725853343,0
4,0,1.0,0.8384428504043899,0
12,3,1.0,0.3591612441973977,0
11,0,1.0,-0.49936791313412626,0
5,3,1.0,0.25270737242588265,0
2,5,1.0,0.16252489349368693,0
2,0,0.0,0.5216671871686976,0
22,1,1.0,0.40620754662927666,0
11,4,0.0,-1.6944937444076118,0
3,5,0.0,1.239473408048368,0
13,1,1.0,-0.35501909749396265,0
22,4,1.0,1.430369361107871,0
3,4,1.0,-0.9889517305721491,0
23,2,1.0,-0.6823118902299735,0
9,2,0.0,-0.9726248749536588,0
23,1,0.0,-1.7099886583385355,0
0,2,0.0,0.04086728738189639,0
1,1,1.0,0.6498416698330912,0
9,3,1.0,-0.4729121674695153,0
15,0,1.0,0.7668681338840957,0
4,6,0.0,-1.2888459103976404,0
6,1,1.0,-1.7251369298996404,0
21,5,0.0,0.7759224325837765,0
23,1,1.0,1.0695285198207454,0
9,3,1.0,-0.8486932948958534,0
6,2,0.0,0.2935071793536172,0
7,3,0.0,-0.22294835459279944,0
18,0,0.0,1.1030141727452922,0
20,4,1.0,0.15525926942227386,0
15,5,1.0,0.4276924407106783,0
12,3,1.0,-1.175473056924532,0
19,0,0.0,-1.3227891312503488,0
10,1,0.0,-0.14851730494519405,0
6,6,0.0,-0.7745256934493105,0
11,2,0.0,-1.621081823327275,0
21,3,1.0,-1.1036972878297422,0
9,2,0.0,-0.21088520012308715,0
6,0,1.0,-0.4094350167082004,0
11,2,1.0,-0.8107359554006373,0
5,2,1.0,0.6046464376560475,0
7,0,1.0,1.3845363069703593,0
11,3,1.0,-1.527072412632274,0
7,5,0.0,0.8420340653557183,0
6,5,0.0,0.657800578644143,0
17,3,1.0,-0.2875971565641037,0
14,0,0.0,-1.0334051480777793,0
7,2,1.0,-0.09365075065019095,0
5,2,0.0,-0.10003590310226296,0
3,3,1.0,0.8151623488473241,0
22,1,1.0,-1.4064755321721303,0
5,2,1.0,-0.8608257778395298,0
21,4,0.0,0.59270807443947,0
11,4,0.0,1.4568389724672741,0
9,3,0.0,-0.052927205043816726,0
8,5,0.0,-0.5113062763507039,0
10,2,1.0,-1.3704385914057133,0
6,0,0.0,-0.21692371020533982,0
14,3,0.0,1.319242750191191,0
20,2,0.0,-1.2163768565632123,0
0,3,0.0,-0.6355914316257248,0
12,1,0.0,-0.9492958434648182,0
10,0,0.0,1.1214208825826986,0
13,0,1.0,-0.2566281272444454,0
10,1,0.0,1.6101519597909657,0
1,6,0.0,1.1486808385452902,0
2,3,1.0,1.6715492563333643,0
3,0,0.0,-0.27930547107802567,0
0,1,1.0,-1.5692657218866821,0
19,6,1.0,0.8106975951240512,0
4,3,1.0,1.5911490250774705,0
16,0,0.0,0.3448587800186522,0
13,6,1.0,1.4240882013667444,0
11,2,0.0,-1.0232207952524877,0
2,1,0.0,0.3010917144052641,0
4,0,0.0,0.2983809710732771,0
20,2,0.0,1.508225237369291,0
19,5,1.0,-0.7983261585611056,0
17,5,0.0,1.0631156359790879,0
16,4,0.0,-0.4428652068535762,0
4,3,1.0,1.6874116111762967,0
3,3,1.0,-1.110276560008913,0
13,6,0.0,0.2212738423306664,0
9,3,0.0,0.6657317560656092,0
1,4,0.0,0.9588248125952455,0
22,5,0.0,0.09085311710984309,0
21,4,0.0,-1.3121472104968954,0
15,4,0.0,-0.7097174359878894,0
17,3,1.0,0.7342490868840971,0
15,0,0.0,0.260978259369772,0
16,0,0.0,-1.448745102747899,0
14,6,0.0,1.6368156908774683,0
16,2,1.0,0.7372787411963182,0
17,4,0.0,0.5194486760018537,0
16,6,1.0,-0.08828472676538794,0
23,1,1.0,1.1279932219144728,0
16,0,0.0,-1.4216168708858385,0
15,2,1.0,0.3622047642044113,0
2,3,0.0,-0.9849792090140197,0
11,5,0.0,-1.4705974377413094,0
23,1,1.0,-1.134278077695203,0
21,5,1.0,0.8797210238024755,0
3,4,1.0,-0.5934189209135057,0
6,6,1.0,0.6195173953212968,0
13,3,1.0,-0.5603353731379493,0
0,1,0.0,-0.25709956086739955,0
3,6,1.0,0.1455186188303507,0
10,1,1.0,0.8556640433370142,0
22,4,1.0,1.6431176491607837,0
17,5,0.0,0.6234275212528587,0
7,5,1.0,-1.4313020586985905,0
17,4,0.0,1.1729180730430575,0
23,4,1.0,-0.2564894702965175,0
12,0,1.0,1.3979097695979887,0
14,0,1.0,-1.2184983078665066,0
4,1,0.0,-0.1384230791360553,0
8,2,0.0,-1.4885881767349323,0
20,0,1.0,-0.467920517344117,0
1,4,0.0,0.0558422377580912,0
5,0,1.0,-0.9425432501007378,0
16,3,1.0,0.2792324465644576,0
7,4,1.0,1.6219793974492007,0
13,6,0.0,0.8046521521944022,0
6,0,0.0,-1.6981265564433183,0
18,5,1.0,-0.9172660884935125,0
5,0,1.0,-0.9891319846044552,0
5,6,1.0,-0.08087351289865072,0
12,5,0.0,0.39789506260100904,0
15,3,0.0,1.663271436542079,0
16,2,1.0,0.9815645520553932,0
18,2,0.0,-0.0016380000053492865,0
4,1,1.0,0.9382897186071485,0
9,5,0.0,0.17823472569389867,0
1,0,1.0,-0.09571673917431414,0
20,5,1.0,-0.3911808295135148,0
18,4,1.0,-0.7295800437785368,0
0,0,0.0,-0.5288463802635617,0
17,5,1.0,-0.8237281114214656,0
20,4,1.0,0.33583914555595357,0
13,4,0.0,-1.1521370925882948,0
5,0,1.0,-1.3886095844316424,0
1,0,0.0,-0.0481504731877065,0
22,3,1.0,-1.5413748768110191,0
0,2,0.0,0.024464170442046,0
3,0,1.0,-1.6312037805259993,0
5,3,0.0,-1.0434023140233688,0
10,4,0.0,-0.57763976023933,0
5,3,1.0,-1.5316619576086818,0
2,4,1.0,-0.3433580481732406,0
20,5,1.0,1.257103638977379,0
21,1,1.0,-1.4782790326565056,0
10,4,1.0,-1.625622838371908,0
13,2,1.0,1.5974856475977672,0
6,1,1.0,1.3279434736736562,0
12,0,1.0,0.4722359852324617,0
6,0,1.0,-1.6453467892146278,0
8,4,0.0,1.0204855573387073,0
7,1,1.0,-0.4268433965205269,0
5,6,0.0,-1.5376519377591595,0
21,3,0.0,0.894404794588022,0
6,4,1.0,-0.15997036884402455,0
4,1,1.0,-1.7276188892675466,0
10,6,1.0,-0.6291854806314637,0
14,0,1.0,-1.6215809883398147,0
16,6,1.0,-0.28559356366654803,0
11,5,0.0,0.27471916290940984,0
3,0,0.0,-0.5135594517545296,0
22,2,0.0,1.5765553813080766,0
8,0,1.0,-0.31356760291096775,0
9,5,0.0,0.43342590550748994,0
12,3,0.0,1.6162667311945784,0
16,6,1.0,-1.6438562270244046,0
7,1,0.0,-0.30788266804593073,0
21,5,1.0,-0.5779170741351854,0
16,6,0.0,0.7468114063663497,0
19,4,0.0,-0.7906722950354949,0
7,5,1.0,-0.21020578107824126,0
7,2,1.0,1.356402812235823,0
8,6,1.0,1.6347011724215703,0
9,6,1.0,-0.34146538083402705,0
8,2,1.0,-0.8622470115557891,0
5,5,0.0,1.6847147335391028,0
15,5,0.0,0.8745491196447711,0
20,1,1.0,0.4507857553880418,0
9,1,0.0,0.5657808951519048,0
21,0,0.0,1.1233620798536863,0
4,4,1.0,0.17648071530261306,0
18,3,0.0,-1.7157914516093113,0
22,3,1.0,-1.0933326809721444,0
4,4,1.0,0.9333951283452997,0
7,2,1.0,1.4048911469261505,0
11,6,0.0,-0.9884594984070056,0
9,5,0.0,1.0537701576887588,0
11,6,0.0,0.6358927808715616,0
8,6,0.0,0.07283464672663469,0
6,3,1.0,-1.094095294185747,0
5,0,1.0,0.37132839137805584,0
19,6,1.0,-0.021750190302266714,0
16,1,0.0,0.7980728800152312,0
0,3,0.0,-0.795428228349416,0
1,4,1.0,0.18638082138465284,0
19,0,1.0,-1.1650876515247448,0
0,3,0.0,0.7648784066813329,0
0,1,1.0,1.5711408274914986,0
20,5,0.0,-0.48653521260341487,0
19,5,0.0,-0.959265278020822,0
5,6,1.0,-0.8951503052990395,0
5,6,1.0,-0.9409556280469653,0
14,2,1.0,0.017933428194649853,0
22,5,1.0,0.8618134789776088,0
15,4,0.0,1.5254186989123295,0
0,5,1.0,-1.3822105662847777,0
15,6,1.0,0.5579051805096099,0
0,3,0.0,-1.4918396821638376,0
19,6,0.0,-1.386252416316871,0
3,4,0.0,0.4664955875882535,0
2,3,1.0,-0.43306909348248196,0
1,5,1.0,1.4317559305871481,0
23,3,1.0,-1.0485048897071092,0
13,1,1.0,0.8721850186826031,0
8,1,0.0,1.1474051946243549,0
17,5,1.0,0.15473930586754486,0
12,2,1.0,0.9249439873691044,0
18,2,0.0,-0.9013205394818236,0
2,4,1.0,1.4678206027431504,0
17,2,1.0,-0.18166324834731792,0
14,5,1.0,0.028325766441833086,0
1,4,0.0,0.6430128151476506,0
22,3,1.0,0.24913002316934732,0
19,4,0.0,0.6159331132173649,0
5,6,0.0,0.4021934279867686,0
11,6,1.0,-1.6015034622798794,0
13,1,1.0,0.003069403376797131,0
15,6,1.0,-0.229915866226168,0
10,5,0.0,1.4624337803161584,0
21,5,1.0,1.1754554951901348,0
19,2,0.0,0.6289183363907969,0
17,0,0.0,-1.1436443545277213,0
9,0,1.0,-0.6051839629451735,0
16,2,1.0,0.05781809926606129,0
8,3,0.0,-0.2239397517704829,0
11,0,0.0,-0.3487795348372148,0
11,4,0.0,-1.5406122635974167,0
2,1,0.0,0.8976840314065129,0
19,6,1.0,-0.015184783817888509,0
19,0,1.0,-1.4584788204924257,0
13,4,1.0,0.8733566698925925,0
10,4,1.0,0.2462875557368289,0
7,1,0.0,0.009329764575734291,0
7,4,1.0,-0.5801841152338039,0
21,5,1.0,-0.46547322221319254,0
23,5,0.0,-1.1728524406086975,0
10,4,0.0,-0.033029933016187556,0
17,0,0.0,-0.627667187051655,0
19,2,1.0,1.693900756339315,0
19,5,1.0,0.15345672909921343,0
7,6,0.0,-0.3935310647808897,0
12,6,0.0,-0.9426056457273052,0
20,3,1.0,-1.2140474198380264,0
17,1,0.0,1.3034081267378446,0
11,2,0.0,1.0169706037087392,0
19,0,0.0,-1.2830847142112431,0
5,1,1.0,0.3754257041893205,0
1,5,1.0,-0.04147414114498622,0
4,4,0.0,-0.2874654324635726,0
22,3,0.0,0.424191352775503,0
18,6,1.0,0.1349113623138795,0
12,1,0.0,0.9585821629363721,0
16,5,1.0,-0.37412602491840385,0
15,0,0.0,1.5154423315089292,0
6,1,0.0,-0.6842253561113761,0
22,3,1.0,0.5777053926736898,0
22,6,1.0,-1.1828773379438726,0
4,1,0.0,-1.380331764640357,0
9,2,0.0,0.1331850833121791,0
1,3,0.0,-0.06303529654774821,0
3,4,1.0,1.3962042891384776,0
21,6,1.0,-0.4486472015821625,0
5,2,0.0,-1.4323073215710667,0
10,3,1.0,-0.7175376878510135,0
23,5,1.0,-1.0924036794210286,0
14,2,0.0,1.6944137870466474,0
19,5,1.0,-0.858135833049732,1
5,2,0.0,0.13137561014172244,0
10,4,0.0,-0.36395553778790496,0
16,4,1.0,-0.970746073309238,0
10,4,1.0,1.0629839118785565,0
10,6,0.0,-0.7881972685149847,0
1,6,1.0,0.9820221199835549,0
8,3,1.0,-0.18472063404912428,0
1,5,1.0,-0.9844939096962726,0
14,2,1.0,-1.3289177683487545,0
8,5,1.0,0.05760318099677334,0
12,5,1.0,0.009156443390824628,1
20,2,1.0,1.5095840754589827,0
10,3,0.0,-0.6082136172573945,0
11,2,1.0,0.0486182107710564,0
17,3,1.0,-0.20506854115751863,0
5,2,1.0,0.3764794969935712,0
9,5,0.0,-0.40012420265485327,0
14,6,0.0,1.1620335026307307,0
2,6,1.0,1.6132024126453757,0
20,4,0.0,-1.6350099137466156,0
3,0,1.0,-0.829669561640169,0
21,6,0.0,-0.5523348672425191,0
6,6,0.0,1.5482139011516485,0
7,4,1.0,1.2129067368254152,0
13,4,1.0,-1.631072056425468,0
21,0,1.0,0.48675336768049504,0
15,6,1.0,-1.3622439657831846,0
15,0,1.0,-1.4911533302715956,0
21,3,0.0,-0.9904908226941468,0
21,5,1.0,0.29403407575574275,0
8,3,1.0,1.4850625942179636,0
17,6,1.0,0.5748282610041893,0
22,5,0.0,-1.371582511226117,0
17,4,0.0,1.3236589739826896,0
10,1,1.0,-0.06736832617048978,0
10,6,0.0,0.9929482874802599,0
